efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
CCRXV05.7UP0,31779,7,6.0,-1.0,-1,B4,Bin 4
CCRXV03.6RNA,31780,3,5.0,-1.0,-1,B5,Bin 5
CCRXV03.6UPA,31780,3,6.0,-1.0,-1,B4,Bin 4
CCRXV03.6UPA,31780,7,6.0,-1.0,-1,B4,Bin 4
CCRXV03.6RNA,31781,3,5.0,-1.0,-1,B5,Bin 5
CCRXV03.6UPA,31781,3,6.0,-1.0,-1,B4,Bin 4
CCRXV03.6UPA,31781,7,6.0,-1.0,-1,B4,Bin 4
CCRXV06.41P0,31782,3,5.0,-1.0,-1,B5,Bin 5
CCRXV06.41P0,31782,7,5.0,-1.0,-1,L2,LEV-II LEV
CFMXV03.7VEL,31783,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.7VEL,31783,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.7VEL,31784,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.7VEL,31784,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.7VEL,31785,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.7VEL,31785,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.5VEH,31786,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.5VEH,31786,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXV02.4CB3,31787,3,5.0,-1.0,-1,B5,Bin 5
CHNXV02.4CB3,31787,7,6.0,-1.0,1,U2,LEV-II ULEV
CHNXV02.4CB3,31788,3,5.0,-1.0,-1,B5,Bin 5
CHNXV02.4CB3,31788,7,6.0,-1.0,1,U2,LEV-II ULEV
CHNXV02.4MC3,31788,3,8.0,-1.0,1,B2,Bin 2
CHNXV02.4MC3,31788,7,9.0,-1.0,1,PZEV,PZEV
CHNXV03.5EB3,31789,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.5EB3,31789,7,6.0,-1.0,-1,U2,LEV-II ULEV
CJCXV05.0EAL,31790,3,5.0,-1.0,-1,B5,Bin 5
CJCXV05.0EAL,31790,7,6.0,-1.0,-1,U2,LEV-II ULEV
CJCXV05.0EAL,31791,3,5.0,-1.0,-1,B5,Bin 5
CJCXV05.0EAL,31791,7,6.0,-1.0,-1,U2,LEV-II ULEV
CJCXV05.0EAL,31792,3,5.0,-1.0,-1,B5,Bin 5
CJCXV05.0EAL,31792,7,6.0,-1.0,-1,U2,LEV-II ULEV
CJCXV05.0EAL,31793,3,5.0,-1.0,-1,B5,Bin 5
CJCXV05.0EAL,31793,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.7VEL,31794,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.7VEL,31794,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.7VEL,31795,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.7VEL,31795,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXV03.5VEH,31796,3,5.0,-1.0,-1,B5,Bin 5
CFMXV03.5VEH,31796,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMAXV04.7LEV,31797,3,5.0,-1.0,-1,B5,Bin 5
CMAXV04.7LEV,31797,7,5.0,-1.0,-1,L2,LEV-II LEV
CMBXV05.5U2B,31798,3,5.0,-1.0,-1,B5,Bin 5
CMBXV05.5U2B,31798,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMBXV06.0U2A,31800,3,5.0,-1.0,-1,B5,Bin 5
CMBXV06.0U2A,31800,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMBXV05.5U2B,31801,3,5.0,-1.0,-1,B5,Bin 5
CMBXV05.5U2B,31801,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMBXV05.5U2B,31802,3,5.0,-1.0,-1,B5,Bin 5
CMBXV05.5U2B,31802,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMBXV06.0U2A,31803,3,5.0,-1.0,-1,B5,Bin 5
CMBXV06.0U2A,31803,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMBXV03.0U2A,31804,3,5.0,-1.0,-1,B5,Bin 5
CMBXV03.0U2A,31804,7,6.0,-1.0,-1,U2,LEV-II ULEV
CPRXV03.6PBD,31805,3,5.0,-1.0,-1,B5,Bin 5
CPRXV03.6PBD,31805,7,5.0,-1.0,-1,L2,LEV-II LEV
CPRXV03.6PBD,31806,3,5.0,-1.0,-1,B5,Bin 5
CPRXV03.6PBD,31806,7,5.0,-1.0,-1,L2,LEV-II LEV
CPRXV04.8PSD,31807,3,5.0,-1.0,-1,B5,Bin 5
CPRXV04.8PSD,31807,7,6.0,-1.0,-1,U2,LEV-II ULEV
CPRXV04.8PSD,31808,3,5.0,-1.0,-1,B5,Bin 5
CPRXV04.8PSD,31808,7,6.0,-1.0,-1,U2,LEV-II ULEV
CPRXV04.8PTD,31809,3,5.0,-1.0,-1,B5,Bin 5
CPRXV04.8PTD,31809,7,5.0,-1.0,-1,L2,LEV-II LEV
CPRXV04.8PTD,31810,3,5.0,-1.0,-1,B5,Bin 5
CPRXV04.8PTD,31810,7,5.0,-1.0,-1,L2,LEV-II LEV
CPRXV03.0PHD,31811,3,5.0,-1.0,-1,B5,Bin 5
CPRXV03.0PHD,31811,7,6.0,-1.0,1,U2,LEV-II ULEV
CHNXV02.4DB9,31812,3,5.0,-1.0,-1,B5,Bin 5
CHNXV02.4DB9,31812,7,6.0,-1.0,1,U2,LEV-II ULEV
CGMXV03.6165,31813,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31814,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31814,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.44P1,31815,3,5.0,-1.0,-1,B5,Bin 5
CCRXJ02.44P1,31815,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXJ02.4VP1,31816,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31816,7,6.0,-1.0,-1,B4,Bin 4
CHNXV01.5HB2,31817,3,5.0,-1.0,1,B5,Bin 5
CHNXV01.5HB2,31817,7,6.0,-1.0,1,U2,LEV-II ULEV
CHNXV01.5HB2,31818,3,5.0,-1.0,1,B5,Bin 5
CHNXV01.5HB2,31818,7,6.0,-1.0,1,U2,LEV-II ULEV
CHNXV01.5HB2,31819,3,5.0,-1.0,1,B5,Bin 5
CHNXV01.5HB2,31819,7,6.0,-1.0,1,U2,LEV-II ULEV
CNSXV03.5GAA,31820,3,5.0,-1.0,-1,B5,Bin 5
CNSXV03.5GAA,31820,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXV03.5GAA,31821,3,5.0,-1.0,-1,B5,Bin 5
CNSXV03.5GAA,31821,7,6.0,-1.0,-1,U2,LEV-II ULEV
CKMXV01.6AW5,31822,3,5.0,-1.0,1,B5,Bin 5
CKMXV01.6AW5,31822,7,6.0,-1.0,1,U2,LEV-II ULEV
CKMXV01.6AW5,31823,3,5.0,-1.0,-1,B5,Bin 5
CKMXV01.6AW5,31823,7,6.0,-1.0,1,U2,LEV-II ULEV
CKMXV01.6AW5,31824,3,5.0,-1.0,-1,B5,Bin 5
CKMXV01.6AW5,31824,7,6.0,-1.0,1,U2,LEV-II ULEV
CKMXV02.0LW5,31825,3,5.0,-1.0,-1,B5,Bin 5
CKMXV02.0LW5,31825,7,6.0,-1.0,1,U2,LEV-II ULEV
CKMXV02.0LW5,31826,3,5.0,-1.0,-1,B5,Bin 5
CKMXV02.0LW5,31826,7,6.0,-1.0,1,U2,LEV-II ULEV
CKMXV02.0LW5,31827,3,5.0,-1.0,-1,B5,Bin 5
CKMXV02.0LW5,31827,7,6.0,-1.0,1,U2,LEV-II ULEV
CFJXJ02.5MXG,31828,3,5.0,-1.0,1,B5,Bin 5
CFJXJ02.5MXG,31828,7,5.0,-1.0,1,L2,LEV-II LEV
CFJXJ02.5NVD,31828,3,6.0,-1.0,1,B4,Bin 4
CFJXJ02.5NVD,31828,7,9.0,-1.0,1,PZEV,PZEV
CFJXJ02.5MXG,31829,3,5.0,-1.0,1,B5,Bin 5
CFJXJ02.5MXG,31829,7,5.0,-1.0,1,L2,LEV-II LEV
CFJXJ02.5NVD,31829,3,6.0,-1.0,1,B4,Bin 4
CFJXJ02.5NVD,31829,7,9.0,-1.0,1,PZEV,PZEV
CFJXJ02.5PHL,31830,3,5.0,-1.0,-1,B5,Bin 5
CFJXJ02.5PHL,31830,7,5.0,-1.0,-1,L2,LEV-II LEV
CFJXJ02.5PHL,31831,3,5.0,-1.0,-1,B5,Bin 5
CFJXJ02.5PHL,31831,7,5.0,-1.0,-1,L2,LEV-II LEV
CSKXV2.395F1,31832,3,5.0,-1.0,-1,B5,Bin 5
CSKXV2.395F1,31832,7,5.0,-1.0,-1,L2OP,LEV II Optional
CSKXV2.395F1,31833,3,5.0,-1.0,-1,B5,Bin 5
CSKXV2.395F1,31833,7,5.0,-1.0,-1,L2OP,LEV II Optional
CSKXV2.395F1,31834,3,5.0,-1.0,-1,B5,Bin 5
CSKXV2.395F1,31834,7,5.0,-1.0,-1,L2OP,LEV II Optional
CSKXV2.395F1,31835,3,5.0,-1.0,-1,B5,Bin 5
CSKXV2.395F1,31835,7,5.0,-1.0,-1,L2OP,LEV II Optional
CTYXV01.8CCU,31836,3,7.0,-1.0,1,B3,Bin 3
CTYXV01.8CCU,31836,7,8.0,-1.0,2,S2,LEV-II SULEV
CNSXT02.5G5A,31837,3,5.0,-1.0,-1,B5,Bin 5
CNSXT02.5G5A,31837,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT02.5G5A,31838,3,5.0,-1.0,-1,B5,Bin 5
CNSXT02.5G5A,31838,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6A,31839,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31839,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31839,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31840,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31840,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31840,3,5.0,-1.0,-1,B5,Bin 5
CNSXT02.5G5A,31841,3,5.0,-1.0,-1,B5,Bin 5
CNSXT02.5G5A,31841,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT02.5G5A,31842,3,5.0,-1.0,-1,B5,Bin 5
CNSXT02.5G5A,31842,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6A,31843,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31843,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT02.7AEN,31844,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7AEN,31844,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT02.7AEH,31845,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7AEH,31845,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT02.7AEM,31845,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7AEM,31845,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT04.0BEM,31846,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0BEM,31846,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT04.0BEM,31847,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0BEM,31847,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6A,31848,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31848,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31848,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31849,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31849,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31849,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31850,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31850,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT02.7AEN,31851,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7AEN,31851,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT02.7AEM,31852,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7AEM,31852,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT04.0BEM,31853,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0BEM,31853,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT04.0BEM,31854,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0BEM,31854,7,6.0,-1.0,-1,U2,LEV-II ULEV
CGMXT06.0371,31855,3,5.0,-1.0,-1,B5,Bin 5
CCRXT04.7HNA,31856,3,2.0,-1.0,-1,B8,Bin 8
CCRXT04.7UPA,31856,3,6.0,-1.0,-1,B4,Bin 4
CCRXT04.7UPA,31856,7,6.0,-1.0,-1,B4,Bin 4
CGMXT06.0371,31857,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31858,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31858,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT04.0AET,31859,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0AET,31859,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT05.7BEW,31861,3,5.0,-1.0,-1,B5,Bin 5
CTYXT05.7BEW,31861,7,6.0,-1.0,-1,U2,LEV-II ULEV
CGMXT06.0371,31862,3,5.0,-1.0,-1,B5,Bin 5
CCRXT04.7HNA,31863,3,2.0,-1.0,-1,B8,Bin 8
CCRXT04.7UPA,31863,3,6.0,-1.0,-1,B4,Bin 4
CCRXT04.7UPA,31863,7,6.0,-1.0,-1,B4,Bin 4
CGMXT06.0371,31864,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31865,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31865,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT05.7BEW,31867,3,5.0,-1.0,-1,B5,Bin 5
CTYXT05.7BEW,31867,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT05.7XE8,31868,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0396,31869,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31870,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31871,3,2.0,-1.0,-1,B8,Bin 8
CFMXT06.85HT,31872,3,2.0,-1.0,-1,B8,Bin 8
CFMXT06.85HT,31872,7,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31873,3,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31873,7,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31874,3,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31874,7,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31875,3,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31875,7,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31876,3,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31876,7,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31877,3,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31877,7,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31878,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31879,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31880,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31881,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31882,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31883,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31884,3,2.0,-1.0,-1,B8,Bin 8
CFMXT06.85HT,31885,3,2.0,-1.0,-1,B8,Bin 8
CFMXT06.85HT,31885,7,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31886,3,2.0,-1.0,-1,B8,Bin 8
CFMXT04.65H9,31886,7,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31887,3,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31887,7,2.0,-1.0,-1,B8,Bin 8
CFMXT05.45HK,31888,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31889,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31890,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31891,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0396,31892,3,2.0,-1.0,-1,B8,Bin 8
CAZDT00.0001,31893,3,10.0,-1.0,2,B1,Bin 1
CAZDT00.0001,31894,3,10.0,-1.0,2,B1,Bin 1
CTYXT02.7BEM,31897,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7BEM,31897,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXT02.3Y19,31900,3,5.0,-1.0,-1,B5,Bin 5
CHNXT02.3Y19,31900,7,6.0,-1.0,-1,U2,LEV-II ULEV
CGMXT06.0371,31901,3,5.0,-1.0,-1,B5,Bin 5
CGMXJ02.4199,31902,3,6.0,-1.0,-1,B4,Bin 4
CGMXT06.0371,31903,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0395,31904,3,5.0,-1.0,-1,B5,Bin 5
CFMXT02.02E2,31905,3,5.0,-1.0,-1,B5,Bin 5
CFMXT02.02E2,31905,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT02.02E2,31906,3,5.0,-1.0,-1,B5,Bin 5
CFMXT02.02E2,31906,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT03.72EE,31907,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31907,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT03.72EE,31908,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31908,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT03.53EZ,31909,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.53EZ,31909,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT05.44BC,31910,3,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44BC,31910,7,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44HY,31910,3,2.0,-1.0,-1,B8,Bin 8
CGMXT06.0371,31911,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0395,31912,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.5WB3,31913,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.5WB3,31913,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXV03.7JB3,31914,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.7JB3,31914,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHYXT03.8EM5,31915,3,5.0,-1.0,-1,B5,Bin 5
CHYXT03.8EM5,31915,7,5.0,-1.0,-1,L2,LEV-II LEV
CNSXT05.6G9C,31916,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9C,31916,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXT05.7VP0,31917,3,6.0,-1.0,-1,B4,Bin 4
CCRXT05.7VP0,31917,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.44P1,31918,3,5.0,-1.0,-1,B5,Bin 5
CCRXJ02.44P1,31918,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXJ02.44P1,31919,3,5.0,-1.0,-1,B5,Bin 5
CCRXJ02.44P1,31919,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXJ02.4VP1,31920,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31920,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31921,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31921,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31922,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31922,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31923,3,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.4VP1,31923,7,6.0,-1.0,-1,B4,Bin 4
CCRXJ02.44P1,31924,3,5.0,-1.0,-1,B5,Bin 5
CCRXJ02.44P1,31924,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXJ02.44P1,31925,3,5.0,-1.0,-1,B5,Bin 5
CCRXJ02.44P1,31925,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT03.5CC4,31926,3,7.0,-1.0,1,B3,Bin 3
CTYXT03.5CC4,31926,7,8.0,-1.0,1,S2,LEV-II SULEV
CTYXT03.5BER,31927,3,5.0,-1.0,-1,B5,Bin 5
CTYXT03.5BER,31927,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT05.44BC,31928,3,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44BC,31928,7,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44HY,31928,3,2.0,-1.0,-1,B8,Bin 8
CFMXT03.72EE,31929,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31929,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT05.44BC,31930,3,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44BC,31930,7,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44HY,31930,3,2.0,-1.0,-1,B8,Bin 8
CTKXT03.75BA,31931,3,5.0,-1.0,-1,B5,Bin 5
CTKXT03.75BA,31931,7,6.0,-1.0,-1,U2,LEV-II ULEV
CMTXT02.4GRB,31932,3,5.0,-1.0,-1,B5,Bin 5
CMTXT02.4GRB,31932,7,5.0,-1.0,-1,L2,LEV-II LEV
CMTXT02.4GRC,31932,3,5.0,-1.0,-1,B5,Bin 5
CMTXT02.4GRC,31932,7,5.0,-1.0,-1,L2,LEV-II LEV
CMTXT03.0GRB,31933,3,5.0,-1.0,-1,B5,Bin 5
CMTXT03.0GRB,31933,7,5.0,-1.0,-1,L2,LEV-II LEV
CNSXT04.0G6A,31934,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31934,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31935,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9A,31935,7,5.0,-1.0,-1,L2,LEV-II LEV
CNSXT04.0G6A,31936,3,5.0,-1.0,-1,B5,Bin 5
CNSXT04.0G6A,31936,7,6.0,-1.0,-1,U2,LEV-II ULEV
CNSXT04.0G6B,31936,3,5.0,-1.0,-1,B5,Bin 5
CGMXT03.0157,31937,3,6.0,-1.0,-1,B4,Bin 4
CSKXT2.395F1,31938,3,5.0,-1.0,-1,B5,Bin 5
CSKXT2.395F1,31938,7,6.0,-1.0,-1,U2,LEV-II ULEV
CSKXT2.395F1,31939,3,5.0,-1.0,-1,B5,Bin 5
CSKXT2.395F1,31939,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT02.7BEM,31940,3,5.0,-1.0,-1,B5,Bin 5
CTYXT02.7BEM,31940,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT04.0AEN,31942,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.0AEN,31942,7,5.0,-1.0,-1,L2,LEV-II LEV
CTYXT05.7BEY,31944,3,5.0,-1.0,-1,B5,Bin 5
CTYXT05.7BEY,31944,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXT02.3Y19,31946,3,5.0,-1.0,-1,B5,Bin 5
CHNXT02.3Y19,31946,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXT03.7R19,31947,3,5.0,-1.0,-1,B5,Bin 5
CHNXT03.7R19,31947,7,6.0,-1.0,-1,U2,LEV-II ULEV
CGMXT06.0371,31948,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.2374,31949,3,6.0,-1.0,-1,B4,Bin 4
CGMXT06.2375,31949,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.2374,31950,3,6.0,-1.0,-1,B4,Bin 4
CGMXT06.2375,31950,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0371,31951,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0395,31952,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31953,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31953,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT03.72EE,31954,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31954,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT05.44BC,31955,3,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44BC,31955,7,6.0,-1.0,-1,B4,Bin 4
CFMXT05.44HY,31955,3,2.0,-1.0,-1,B8,Bin 8
CFMXT03.53EZ,31956,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.53EZ,31956,7,6.0,-1.0,-1,U2,LEV-II ULEV
CGMXT06.0395,31957,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0371,31958,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.2374,31959,3,6.0,-1.0,-1,B4,Bin 4
CGMXT06.2375,31959,3,5.0,-1.0,-1,B5,Bin 5
CGMXT06.0371,31960,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.5WB3,31961,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.5WB3,31961,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHNXV03.7JB3,31962,3,5.0,-1.0,-1,B5,Bin 5
CHNXV03.7JB3,31962,7,6.0,-1.0,-1,U2,LEV-II ULEV
CHYXT03.8EM5,31963,3,5.0,-1.0,-1,B5,Bin 5
CHYXT03.8EM5,31963,7,5.0,-1.0,-1,L2,LEV-II LEV
CNSXT05.6G9C,31964,3,5.0,-1.0,-1,B5,Bin 5
CNSXT05.6G9C,31964,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXT02.44P0,31965,3,5.0,-1.0,-1,B5,Bin 5
CCRXT02.44P0,31965,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXT02.44P0,31966,3,5.0,-1.0,-1,B5,Bin 5
CCRXT02.44P0,31966,7,5.0,-1.0,-1,L2,LEV-II LEV
CCRXT02.4VP0,31967,3,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31967,7,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31968,3,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31968,7,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31969,3,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31969,7,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31970,3,6.0,-1.0,-1,B4,Bin 4
CCRXT02.4VP0,31970,7,6.0,-1.0,-1,B4,Bin 4
CTYXT03.5CC4,31971,3,7.0,-1.0,1,B3,Bin 3
CTYXT03.5CC4,31971,7,8.0,-1.0,1,S2,LEV-II SULEV
CTYXT03.5BER,31972,3,5.0,-1.0,-1,B5,Bin 5
CTYXT03.5BER,31972,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTYXT04.6BEX,31973,3,5.0,-1.0,-1,B5,Bin 5
CTYXT04.6BEX,31973,7,6.0,-1.0,-1,U2,LEV-II ULEV
CFMXT03.72EE,31974,3,5.0,-1.0,-1,B5,Bin 5
CFMXT03.72EE,31974,7,6.0,-1.0,-1,U2,LEV-II ULEV
CTKXT03.75BA,31975,3,5.0,-1.0,-1,B5,Bin 5
CTKXT03.75BA,31975,7,6.0,-1.0,-1,U2,LEV-II ULEV
